page_number,line_number,event_number,event_name,athlete_name,age,club_name,rank_position,seed_time_text,result_time_text,result_time_ms,status,raw_line
8,8,6,men 65-69 100 LC Meter backstroke,"Moreno, Luis",68,Nunoa Master,5,"2:50,00","2:31,67",151670,valid,"5 Moreno, Luis 68 Nunoa Master 2:50,00 2:31,67"
8,10,6,men 70-74 100 LC Meter backstroke,"Donoso, Juan",71,Master San Bernardo,1,"1:55,00","1:57,35",117350,valid,"1 Donoso, Juan 71 Master San Bernardo 1:55,00 1:57,35"
8,12,6,men 75-79 100 LC Meter backstroke,"Guadalupe, Jaime",77,Master Providencia,1,"2:20,00","2:16,25",136250,valid,"1 Guadalupe, Jaime 77 Master Providencia 2:20,00 2:16,25"
8,14,7,women 19 & Under 50 LC Meter breaststroke,"Chertcoff, Victoria",18,Agua Plena San Rafael,1,"44,00","48,12",48120,valid,"1 Chertcoff, Victoria 18 Agua Plena San Rafael 44,00 48,12"
8,16,7,women 20-24 50 LC Meter breaststroke,"Guinñazu, Selene",21,Aquaclub Maipu,1,"45,24","46,71",46710,valid,"1 Guinñazu, Selene 21 Aquaclub Maipu 45,24 46,71"
8,17,7,women 20-24 50 LC Meter breaststroke,"Rivas, Alondra",21,Pedro Aguirre Cerda,2,"1:11,00","1:14,40",74400,valid,"2 Rivas, Alondra 21 Pedro Aguirre Cerda 1:11,00 1:14,40"
8,19,7,women 25-29 50 LC Meter breaststroke,"Dave, Gisela",28,Aquaclub Maipu,1,"46,12","46,41",46410,valid,"1 Dave, Gisela 28 Aquaclub Maipu 46,12 46,41"
8,20,7,women 25-29 50 LC Meter breaststroke,"Araya, Sofia",27,100 por Ciento Swim,2,"48,00","47,26",47260,valid,"2 Araya, Sofia 27 100 por Ciento Swim 48,00 47,26"
8,21,7,women 25-29 50 LC Meter breaststroke,"Ubilla, Catalina",29,Penñalolen Master,3,"44,00","47,41",47410,valid,"3 Ubilla, Catalina 29 Penñalolen Master 44,00 47,41"
8,22,7,women 25-29 50 LC Meter breaststroke,"Rivera, Sofia",29,Calambre Swim Team,4,"48,00","48,84",48840,valid,"4 Rivera, Sofia 29 Calambre Swim Team 48,00 48,84"
8,23,7,women 25-29 50 LC Meter breaststroke,"Farias, Thiare",27,Pedro Aguirre Cerda,5,"55,20","53,29",53290,valid,"5 Farias, Thiare 27 Pedro Aguirre Cerda 55,20 53,29"
8,24,7,women 25-29 50 LC Meter breaststroke,"Tapia, Maria Jesus",25,Natacion Master Recoleta,6,"55,43","55,47",55470,valid,"6 Tapia, Maria Jesus 25 Natacion Master Recoleta 55,43 55,47"
8,25,7,women 25-29 50 LC Meter breaststroke,"Jimenez, Javiera",28,Calambre Swim Team,7,"1:00,00","1:01,61",61610,valid,"7 Jimenez, Javiera 28 Calambre Swim Team 1:00,00 1:01,61"
8,26,7,women 25-29 50 LC Meter breaststroke,"Carter, Daniela",28,Penñalolen Master,8,"1:30,00","1:03,35",63350,valid,"8 Carter, Daniela 28 Penñalolen Master 1:30,00 1:03,35"
8,27,7,women 25-29 50 LC Meter breaststroke,"Aguilera, Ayelen",27,Azul Natacion Mendoza,9,"56,20","1:08,36",68360,valid,"9 Aguilera, Ayelen 27 Azul Natacion Mendoza 56,20 1:08,36"
8,29,7,women 30-34 50 LC Meter breaststroke,"Zamora Tapia, Barbara",30,Master Vitacura Swim,1,"45,00","52,51",52510,valid,"1 Zamora Tapia, Barbara 30 Master Vitacura Swim 45,00 52,51"
8,30,7,women 30-34 50 LC Meter breaststroke,"Sanchez, Johana",31,Aquaclub Maipu,2,"52,98","52,82",52820,valid,"2 Sanchez, Johana 31 Aquaclub Maipu 52,98 52,82"
8,31,7,women 30-34 50 LC Meter breaststroke,"Largi, Stephanie",34,Orinoco Swim,3,"1:00,20","1:00,59",60590,valid,"3 Largi, Stephanie 34 Orinoco Swim 1:00,20 1:00,59"
8,32,7,women 30-34 50 LC Meter breaststroke,"Herrera Rojas, Gema",34,Penñalolen Master,4,"1:00,00","1:01,39",61390,valid,"4 Herrera Rojas, Gema 34 Penñalolen Master 1:00,00 1:01,39"
8,34,7,women 35-39 50 LC Meter breaststroke,"Nahuelpan, Nicole",36,100 por Ciento Swim,1,NT,"1:27,98",87980,valid,"1 Nahuelpan, Nicole 36 100 por Ciento Swim NT 1:27,98"
8,36,7,women 40-44 50 LC Meter breaststroke,"Mangiameli, Georgina",41,Nunoa Master,1,"46,70","47,06",47060,valid,"1 Mangiameli, Georgina 41 Nunoa Master 46,70 47,06"
8,37,7,women 40-44 50 LC Meter breaststroke,"Velasquez, Lenismar",44,Natacion Master Recoleta,2,"55,43","52,26",52260,valid,"2 Velasquez, Lenismar 44 Natacion Master Recoleta 55,43 52,26"
8,38,7,women 40-44 50 LC Meter breaststroke,"Aparicio, Adriana",40,Nunoa Master,3,"1:00,00","1:02,62",62620,valid,"3 Aparicio, Adriana 40 Nunoa Master 1:00,00 1:02,62"
8,39,7,women 40-44 50 LC Meter breaststroke,"Gonzalez, Daniela",43,Nunoa Master,4,"1:02,18","1:04,85",64850,valid,"4 Gonzalez, Daniela 43 Nunoa Master 1:02,18 1:04,85"
8,41,7,women 45-49 50 LC Meter breaststroke,"Arriola, Silvia",45,Aquaclub Maipu,1,"39,51","40,61",40610,valid,"1 Arriola, Silvia 45 Aquaclub Maipu 39,51 40,61"
8,42,7,women 45-49 50 LC Meter breaststroke,"Defosse, Carla",45,Master Providencia,2,"51,00","50,11",50110,valid,"2 Defosse, Carla 45 Master Providencia 51,00 50,11"
8,43,7,women 45-49 50 LC Meter breaststroke,"Pino, Carla",47,Nielol,3,"47,00","51,14",51140,valid,"3 Pino, Carla 47 Nielol 47,00 51,14"
8,44,7,women 45-49 50 LC Meter breaststroke,"Cooper, Karen",46,Master Providencia,4,"55,00","53,82",53820,valid,"4 Cooper, Karen 46 Master Providencia 55,00 53,82"
8,45,7,women 45-49 50 LC Meter breaststroke,"Rodriguez, Erika",48,Penñalolen Master,5,"1:06,64","1:09,16",69160,valid,"5 Rodriguez, Erika 48 Penñalolen Master 1:06,64 1:09,16"
8,46,7,women 45-49 50 LC Meter breaststroke,"Gauna, Noe",45,Azul Natacion Mendoza,6,"1:06,00","1:12,93",72930,valid,"6 Gauna, Noe 45 Azul Natacion Mendoza 1:06,00 1:12,93"
8,48,7,women 50-54 50 LC Meter breaststroke,"Jara, Carolina",52,Natacion Master Buin,1,"56,00","55,27",55270,valid,"1 Jara, Carolina 52 Natacion Master Buin 56,00 55,27"
8,49,7,women 50-54 50 LC Meter breaststroke,"Tapia, Julieta",51,Master Providencia,2,"59,00","57,11",57110,valid,"2 Tapia, Julieta 51 Master Providencia 59,00 57,11"
8,50,7,women 50-54 50 LC Meter breaststroke,"Ojeda, Veroénica",51,Penñalolen Master,3,"1:20,00","1:16,02",76020,valid,"3 Ojeda, Veroénica 51 Penñalolen Master 1:20,00 1:16,02"
9,5,7,women 55-59 50 LC Meter breaststroke,"Tapia, Marcela",58,Africa Natacion,1,"51,00","55,41",55410,valid,"1 Tapia, Marcela 58 Africa Natacion 51,00 55,41"
9,6,7,women 55-59 50 LC Meter breaststroke,"Dable, Marie Claire",57,Master Providencia,2,"1:00,00","57,81",57810,valid,"2 Dable, Marie Claire 57 Master Providencia 1:00,00 57,81"
9,7,7,women 55-59 50 LC Meter breaststroke,"Crocco, Gianina",58,Natacion Master Buin,3,"1:05,00","1:05,45",65450,valid,"3 Crocco, Gianina 58 Natacion Master Buin 1:05,00 1:05,45"
9,8,7,women 55-59 50 LC Meter breaststroke,"Ramíérez, Orieta",55,Penñalolen Master,4,"1:10,00","1:08,92",68920,valid,"4 Ramíérez, Orieta 55 Penñalolen Master 1:10,00 1:08,92"
9,9,7,women 55-59 50 LC Meter breaststroke,"Aros, Paola",55,Master Providencia,5,"1:05,00","1:12,37",72370,valid,"5 Aros, Paola 55 Master Providencia 1:05,00 1:12,37"
9,10,7,women 55-59 50 LC Meter breaststroke,"Amaro, Maria",56,Pedro Aguirre Cerda,6,"2:00,00","1:56,88",116880,valid,"6 Amaro, Maria 56 Pedro Aguirre Cerda 2:00,00 1:56,88"
9,12,7,women 60-64 50 LC Meter breaststroke,"Loayza, Alejandra",61,Master Providencia,1,"55,00","54,93",54930,valid,"1 Loayza, Alejandra 61 Master Providencia 55,00 54,93"
9,13,7,women 60-64 50 LC Meter breaststroke,"Acencio, Claudia",63,Master Providencia,2,"1:03,00","1:01,13",61130,valid,"2 Acencio, Claudia 63 Master Providencia 1:03,00 1:01,13"
9,14,7,women 60-64 50 LC Meter breaststroke,"Muüller, Bettina",62,Penñalolen Master,3,"1:03,00","1:05,63",65630,valid,"3 Muüller, Bettina 62 Penñalolen Master 1:03,00 1:05,63"
9,15,7,women 60-64 50 LC Meter breaststroke,"Quinones, Ema",61,Club Deportivo UC,4,"1:15,00","1:20,94",80940,valid,"4 Quinones, Ema 61 Club Deportivo UC 1:15,00 1:20,94"
9,16,7,women 60-64 50 LC Meter breaststroke,"Canñete, Soledad",63,Natacion Master Recoleta,5,"1:25,00","1:40,44",100440,valid,"5 Canñete, Soledad 63 Natacion Master Recoleta 1:25,00 1:40,44"
9,17,7,women 60-64 50 LC Meter breaststroke,"Acunña, Patricia",60,Master Providencia,6,"1:25,00","1:44,17",104170,valid,"6 Acunña, Patricia 60 Master Providencia 1:25,00 1:44,17"
9,19,7,women 65-69 50 LC Meter breaststroke,"Fuentes, Paulina",65,Club Koyaique,1,"47,20","49,56",49560,valid,"1 Fuentes, Paulina 65 Club Koyaique 47,20 49,56"
9,20,7,women 65-69 50 LC Meter breaststroke,"Pinto Galleguillos, Rosario Soledad",67,Penñalolen Master,2,"1:50,00","1:13,98",73980,valid,"2 Pinto Galleguillos, Rosario Soledad 67 Penñalolen Master 1:50,00 1:13,98"
9,21,7,women 65-69 50 LC Meter breaststroke,"Ayala, Elena",67,Master Providencia,3,"1:30,00","1:30,57",90570,valid,"3 Ayala, Elena 67 Master Providencia 1:30,00 1:30,57"
9,22,7,women 65-69 50 LC Meter breaststroke,"Alarcon, Silvia",68,Natacion Master Recoleta,4,"1:12,00","1:34,30",94300,valid,"4 Alarcon, Silvia 68 Natacion Master Recoleta 1:12,00 1:34,30"
9,24,7,women 70-74 50 LC Meter breaststroke,"Toro, Soledad",72,Master Providencia,1,"1:25,00","1:25,47",85470,valid,"1 Toro, Soledad 72 Master Providencia 1:25,00 1:25,47"
9,25,7,women 70-74 50 LC Meter breaststroke,"Robles, Graciela",73,Nunoa Master,2,"2:19,42","2:13,50",133500,valid,"2 Robles, Graciela 73 Nunoa Master 2:19,42 2:13,50"
9,27,7,women 75-79 50 LC Meter breaststroke,"Nunñez, Elizabeth",77,Master Providencia,1,"1:25,00","1:27,88",87880,valid,"1 Nunñez, Elizabeth 77 Master Providencia 1:25,00 1:27,88"
9,29,8,men 20-24 50 LC Meter breaststroke,"Flores, Jose Luis",20,Pedro Aguirre Cerda,1,"40,30","40,15",40150,valid,"1 Flores, Jose Luis 20 Pedro Aguirre Cerda 40,30 40,15"
9,30,8,men 20-24 50 LC Meter breaststroke,"Zapata Esquivel, Tomas Benja",24,Aquaclub Maipu,2,"43,34","42,28",42280,valid,"2 Zapata Esquivel, Tomas Benja 24 Aquaclub Maipu 43,34 42,28"
9,31,8,men 20-24 50 LC Meter breaststroke,"Caro, Martin",20,Pedro Aguirre Cerda,3,"42,30","43,78",43780,valid,"3 Caro, Martin 20 Pedro Aguirre Cerda 42,30 43,78"
9,32,8,men 20-24 50 LC Meter breaststroke,"Rivas, Leo",24,Azul Natacion Mendoza,4,"43,48","44,35",44350,valid,"4 Rivas, Leo 24 Azul Natacion Mendoza 43,48 44,35"
9,33,8,men 20-24 50 LC Meter breaststroke,"Trilla, Ignacio",21,Azul Natacion Mendoza,5,"48,30","46,01",46010,valid,"5 Trilla, Ignacio 21 Azul Natacion Mendoza 48,30 46,01"
9,34,8,men 20-24 50 LC Meter breaststroke,"Moron, Martin",22,Azul Natacion Mendoza,6,"48,30","49,29",49290,valid,"6 Moron, Martin 22 Azul Natacion Mendoza 48,30 49,29"
9,35,8,men 20-24 50 LC Meter breaststroke,"Torres, Tomas",22,Golden,7,"50,00","50,84",50840,valid,"7 Torres, Tomas 22 Golden 50,00 50,84"
9,37,8,men 25-29 50 LC Meter breaststroke,"Moreno, Julian",29,Aquaclub Maipu,1,"38,60","37,36",37360,valid,"1 Moreno, Julian 29 Aquaclub Maipu 38,60 37,36"
9,38,8,men 25-29 50 LC Meter breaststroke,"Rodriguez, Santi",27,Azul Natacion Mendoza,2,"40,10","38,91",38910,valid,"2 Rodriguez, Santi 27 Azul Natacion Mendoza 40,10 38,91"
9,39,8,men 25-29 50 LC Meter breaststroke,"Silva, Benjamin",25,Natacion Master Recoleta,3,"40,00","44,08",44080,valid,"3 Silva, Benjamin 25 Natacion Master Recoleta 40,00 44,08"
9,40,8,men 25-29 50 LC Meter breaststroke,"Ros, Matias",29,Aquaclub Maipu,4,"46,00","45,10",45100,valid,"4 Ros, Matias 29 Aquaclub Maipu 46,00 45,10"
9,41,8,men 25-29 50 LC Meter breaststroke,"Valenzuela, Osvaldo",26,Natacion Master Recoleta,5,"47,29","45,24",45240,valid,"5 Valenzuela, Osvaldo 26 Natacion Master Recoleta 47,29 45,24"
9,42,8,men 25-29 50 LC Meter breaststroke,"Meneses, Felipe",27,Pedro Aguirre Cerda,6,"44,20","45,52",45520,valid,"6 Meneses, Felipe 27 Pedro Aguirre Cerda 44,20 45,52"
9,43,8,men 25-29 50 LC Meter breaststroke,"Bolanños, Kleiber",29,Pedro Aguirre Cerda,7,"1:50,00","47,53",47530,valid,"7 Bolanños, Kleiber 29 Pedro Aguirre Cerda 1:50,00 47,53"
9,44,8,men 25-29 50 LC Meter breaststroke,"Aguilera, Gonzalo",27,Penñalolen Master,8,"55,00","49,87",49870,valid,"8 Aguilera, Gonzalo 27 Penñalolen Master 55,00 49,87"
9,45,8,men 25-29 50 LC Meter breaststroke,"Perez, Maximiliano",28,Agua Plena San Rafael,9,"43,00","50,44",50440,valid,"9 Perez, Maximiliano 28 Agua Plena San Rafael 43,00 50,44"
9,46,8,men 25-29 50 LC Meter breaststroke,"Saavedra, Lucas",25,Penñalolen Master,10,"53,00","51,28",51280,valid,"10 Saavedra, Lucas 25 Penñalolen Master 53,00 51,28"
9,47,8,men 25-29 50 LC Meter breaststroke,"Yanñez, Sebastian",27,Natacion Master Recoleta,11,"47,29","51,47",51470,valid,"11 Yanñez, Sebastian 27 Natacion Master Recoleta 47,29 51,47"
9,48,8,men 25-29 50 LC Meter breaststroke,"Monsalve, Nicolas",27,Natacion Master Recoleta,12,"55,01","54,26",54260,valid,"12 Monsalve, Nicolas 27 Natacion Master Recoleta 55,01 54,26"
9,50,8,men 30-34 50 LC Meter breaststroke,"Cantoro, Sergio",33,Aquaclub Maipu,1,"37,42","37,90",37900,valid,"1 Cantoro, Sergio 33 Aquaclub Maipu 37,42 37,90"
9,51,8,men 30-34 50 LC Meter breaststroke,"Castellano, Ricardo",31,Nunoa Master,2,"40,50","39,28",39280,valid,"2 Castellano, Ricardo 31 Nunoa Master 40,50 39,28"
9,52,8,men 30-34 50 LC Meter breaststroke,"Becerra, Martin",30,Pedro Aguirre Cerda,3,"42,40","41,80",41800,valid,"3 Becerra, Martin 30 Pedro Aguirre Cerda 42,40 41,80"
10,5,8,men 30-34 50 LC Meter breaststroke,"Miranda, Milanch",33,Calambre Swim Team,4,"44,00","42,61",42610,valid,"4 Miranda, Milanch 33 Calambre Swim Team 44,00 42,61"
10,6,8,men 30-34 50 LC Meter breaststroke,"Orrego, Ariel",31,Calambre Swim Team,5,"45,00","48,49",48490,valid,"5 Orrego, Ariel 31 Calambre Swim Team 45,00 48,49"
10,7,8,men 30-34 50 LC Meter breaststroke,"Barrera, Barrera",32,Azul Natacion Mendoza,6,"52,00","54,04",54040,valid,"6 Barrera, Barrera 32 Azul Natacion Mendoza 52,00 54,04"
10,8,8,men 30-34 50 LC Meter breaststroke,"Ruiz, Javier",30,Agua Plena San Rafael,,"52,00",DQ,,dsq,"--- Ruiz, Javier 30 Agua Plena San Rafael 52,00 DQ"
10,10,8,men 35-39 50 LC Meter breaststroke,"Him, Carlos",36,Orinoco Swim,1,NT,"37,82",37820,valid,"1 Him, Carlos 36 Orinoco Swim NT 37,82"
10,11,8,men 35-39 50 LC Meter breaststroke,"Carrera, Angel",35,Nunoa Master,2,"38,32","40,33",40330,valid,"2 Carrera, Angel 35 Nunoa Master 38,32 40,33"
10,12,8,men 35-39 50 LC Meter breaststroke,"Barreto, Yuhneyber",39,Pedro Aguirre Cerda,3,"43,40","43,53",43530,valid,"3 Barreto, Yuhneyber 39 Pedro Aguirre Cerda 43,40 43,53"
10,13,8,men 35-39 50 LC Meter breaststroke,"Rivera, Luis",37,Natacion Master Recoleta,4,"47,29","43,70",43700,valid,"4 Rivera, Luis 37 Natacion Master Recoleta 47,29 43,70"
10,14,8,men 35-39 50 LC Meter breaststroke,"Guajardo, Juan Pablo",39,Penñalolen Master,5,"48,00","44,77",44770,valid,"5 Guajardo, Juan Pablo 39 Penñalolen Master 48,00 44,77"
10,15,8,men 35-39 50 LC Meter breaststroke,"Sanchez, Marco",37,Master Providencia,6,"55,00","48,69",48690,valid,"6 Sanchez, Marco 37 Master Providencia 55,00 48,69"
10,16,8,men 35-39 50 LC Meter breaststroke,"Gonzalez, Matias",35,Aquaclub Maipu,7,"53,09","55,36",55360,valid,"7 Gonzalez, Matias 35 Aquaclub Maipu 53,09 55,36"
10,17,8,men 35-39 50 LC Meter breaststroke,"Le Cerf, Patricio",36,Orinoco Swim,8,"1:02,18","1:00,70",60700,valid,"8 Le Cerf, Patricio 36 Orinoco Swim 1:02,18 1:00,70"
10,19,8,men 40-44 50 LC Meter breaststroke,"Gomez, Carlos",43,Nunoa Master,1,"38,11","37,66",37660,valid,"1 Gomez, Carlos 43 Nunoa Master 38,11 37,66"
10,20,8,men 40-44 50 LC Meter breaststroke,"Gonzalez, German",42,Master Providencia,2,"37,00","38,79",38790,valid,"2 Gonzalez, German 42 Master Providencia 37,00 38,79"
10,21,8,men 40-44 50 LC Meter breaststroke,"Osses, Daniel",41,Nunoa Master,3,"41,02","40,92",40920,valid,"3 Osses, Daniel 41 Nunoa Master 41,02 40,92"
10,22,8,men 40-44 50 LC Meter breaststroke,"Arce, Javier",40,Calambre Swim Team,4,"43,00","42,44",42440,valid,"4 Arce, Javier 40 Calambre Swim Team 43,00 42,44"
10,23,8,men 40-44 50 LC Meter breaststroke,"Torres, Renzo",42,Natacion Master Recoleta,5,"42,00","42,78",42780,valid,"5 Torres, Renzo 42 Natacion Master Recoleta 42,00 42,78"
10,24,8,men 40-44 50 LC Meter breaststroke,"Vergara, Bruno",43,Nunoa Master,6,"38,11","43,74",43740,valid,"6 Vergara, Bruno 43 Nunoa Master 38,11 43,74"
10,25,8,men 40-44 50 LC Meter breaststroke,"Diaz, Andres",42,Master Providencia,7,"1:05,00","1:01,28",61280,valid,"7 Diaz, Andres 42 Master Providencia 1:05,00 1:01,28"
10,27,8,men 45-49 50 LC Meter breaststroke,"Valenzuela, Patricio A",48,Iron Swim Master,1,"35,00","36,53",36530,valid,"1 Valenzuela, Patricio A 48 Iron Swim Master 35,00 36,53"
10,28,8,men 45-49 50 LC Meter breaststroke,"Winter, Juan Enrique",46,Club Deportivo UC,2,"40,00","40,97",40970,valid,"2 Winter, Juan Enrique 46 Club Deportivo UC 40,00 40,97"
10,29,8,men 45-49 50 LC Meter breaststroke,"Cerrada, Yorggyn",47,Natacion Master Recoleta,3,"40,00","42,12",42120,valid,"3 Cerrada, Yorggyn 47 Natacion Master Recoleta 40,00 42,12"
10,30,8,men 45-49 50 LC Meter breaststroke,"Rojas, Freddy",47,100 por Ciento Swim,4,NT,"43,95",43950,valid,"4 Rojas, Freddy 47 100 por Ciento Swim NT 43,95"
10,31,8,men 45-49 50 LC Meter breaststroke,"Parada, Oscar",48,Nunoa Master,5,"44,05","45,52",45520,valid,"5 Parada, Oscar 48 Nunoa Master 44,05 45,52"
10,32,8,men 45-49 50 LC Meter breaststroke,"Paredes, David",46,Penñalolen Master,6,"2:00,00","46,21",46210,valid,"6 Paredes, David 46 Penñalolen Master 2:00,00 46,21"
10,33,8,men 45-49 50 LC Meter breaststroke,"Cabello, Daniel",45,Natacion Master Recoleta,7,"45,23","47,70",47700,valid,"7 Cabello, Daniel 45 Natacion Master Recoleta 45,23 47,70"
10,34,8,men 45-49 50 LC Meter breaststroke,"Vidal, Rodrigo",48,Penñalolen Master,8,"1:00,00","51,22",51220,valid,"8 Vidal, Rodrigo 48 Penñalolen Master 1:00,00 51,22"
10,35,8,men 45-49 50 LC Meter breaststroke,"Maureira, Luis",47,Pedro Aguirre Cerda,9,"56,48","54,82",54820,valid,"9 Maureira, Luis 47 Pedro Aguirre Cerda 56,48 54,82"
10,36,8,men 45-49 50 LC Meter breaststroke,"Soria, Gabriel",47,Master Providencia,10,"1:00,00","1:06,22",66220,valid,"10 Soria, Gabriel 47 Master Providencia 1:00,00 1:06,22"
10,38,8,men 50-54 50 LC Meter breaststroke,"Reis, Nelson",50,Penñalolen Master,1,"36,90","34,96",34960,valid,"1 Reis, Nelson 50 Penñalolen Master 36,90 34,96"
10,39,8,men 50-54 50 LC Meter breaststroke,"Lucena, Larry",51,Nunoa Master,2,"43,11","43,94",43940,valid,"2 Lucena, Larry 51 Nunoa Master 43,11 43,94"
10,40,8,men 50-54 50 LC Meter breaststroke,"Siqueira, Pablo",53,Penñalolen Master,3,"50,00","53,68",53680,valid,"3 Siqueira, Pablo 53 Penñalolen Master 50,00 53,68"
10,41,8,men 50-54 50 LC Meter breaststroke,"Romo, Fabri",52,Azul Natacion Mendoza,4,"59,60","54,62",54620,valid,"4 Romo, Fabri 52 Azul Natacion Mendoza 59,60 54,62"
10,43,8,men 55-59 50 LC Meter breaststroke,"Biason, Marcelo",56,Golden,1,"45,00","40,39",40390,valid,"1 Biason, Marcelo 56 Golden 45,00 40,39"
10,44,8,men 55-59 50 LC Meter breaststroke,"Silva, Raul",56,Penñalolen Master,2,"43,63","44,02",44020,valid,"2 Silva, Raul 56 Penñalolen Master 43,63 44,02"
10,45,8,men 55-59 50 LC Meter breaststroke,"Smith, Carlos",58,Master Providencia,3,"47,00","44,39",44390,valid,"3 Smith, Carlos 58 Master Providencia 47,00 44,39"
10,46,8,men 55-59 50 LC Meter breaststroke,"Ubilla, Juan Carlos",56,Penñalolen Master,4,"48,00","48,60",48600,valid,"4 Ubilla, Juan Carlos 56 Penñalolen Master 48,00 48,60"
10,47,8,men 55-59 50 LC Meter breaststroke,"Panetti, Mario",59,Golden,5,"55,00","51,73",51730,valid,"5 Panetti, Mario 59 Golden 55,00 51,73"
10,48,8,men 55-59 50 LC Meter breaststroke,"Gonzaélez, Rodrigo",58,Penñalolen Master,6,"1:00,00","56,97",56970,valid,"6 Gonzaélez, Rodrigo 58 Penñalolen Master 1:00,00 56,97"
10,50,8,men 60-64 50 LC Meter breaststroke,"Fuenzalida, Roberto",64,Penñalolen Master,1,"45,00","46,70",46700,valid,"1 Fuenzalida, Roberto 64 Penñalolen Master 45,00 46,70"
10,51,8,men 60-64 50 LC Meter breaststroke,"Reyes Arenas, Eugenio",61,Penñalolen Master,2,"54,53","53,69",53690,valid,"2 Reyes Arenas, Eugenio 61 Penñalolen Master 54,53 53,69"
10,52,8,men 60-64 50 LC Meter breaststroke,"Vargas, Jose Luis",60,Golden,3,"1:06,94","1:10,65",70650,valid,"3 Vargas, Jose Luis 60 Golden 1:06,94 1:10,65"
11,5,8,men 65-69 50 LC Meter breaststroke,"Cantoé, Claudio",66,Penñalolen Master,1,"50,00","45,54",45540,valid,"1 Cantoé, Claudio 66 Penñalolen Master 50,00 45,54"
11,6,8,men 65-69 50 LC Meter breaststroke,"Cabello Tilleria, Jorge",68,Penñalolen Master,2,"45,00","47,43",47430,valid,"2 Cabello Tilleria, Jorge 68 Penñalolen Master 45,00 47,43"
11,7,8,men 65-69 50 LC Meter breaststroke,"Cabello, Andres T",69,Iron Swim Master,3,"50,00","53,41",53410,valid,"3 Cabello, Andres T 69 Iron Swim Master 50,00 53,41"
11,8,8,men 65-69 50 LC Meter breaststroke,"Catalan, Sergio",65,Nunoa Master,4,"1:02,35","59,77",59770,valid,"4 Catalan, Sergio 65 Nunoa Master 1:02,35 59,77"
11,9,8,men 65-69 50 LC Meter breaststroke,"Rasse, Patricio",67,Master Providencia,5,"1:10,00","1:02,03",62030,valid,"5 Rasse, Patricio 67 Master Providencia 1:10,00 1:02,03"
11,10,8,men 65-69 50 LC Meter breaststroke,"Toledo, Fredi",67,Natacion Master Recoleta,6,"1:10,00","1:02,21",62210,valid,"6 Toledo, Fredi 67 Natacion Master Recoleta 1:10,00 1:02,21"
11,11,8,men 65-69 50 LC Meter breaststroke,"Vega, Patricio",69,Natacion Master Buin,7,"1:10,00","1:05,62",65620,valid,"7 Vega, Patricio 69 Natacion Master Buin 1:10,00 1:05,62"
11,12,8,men 65-69 50 LC Meter breaststroke,"Moreno, Luis",68,Nunoa Master,8,"1:15,30","1:19,21",79210,valid,"8 Moreno, Luis 68 Nunoa Master 1:15,30 1:19,21"
11,14,8,men 70-74 50 LC Meter breaststroke,"Guerrero, Roberto",70,Master San Bernardo,1,"1:45,00","1:08,12",68120,valid,"1 Guerrero, Roberto 70 Master San Bernardo 1:45,00 1:08,12"
11,15,8,men 70-74 50 LC Meter breaststroke,"Alvarez, Ricardo",73,Nunoa Master,2,"1:26,52","1:30,43",90430,valid,"2 Alvarez, Ricardo 73 Nunoa Master 1:26,52 1:30,43"
11,17,8,men 75-79 50 LC Meter breaststroke,"Guerra B, Manfredo",75,Calambre Swim Team,1,"44,00","44,46",44460,valid,"1 Guerra B, Manfredo 75 Calambre Swim Team 44,00 44,46"
11,18,8,men 75-79 50 LC Meter breaststroke,"Guadalupe, Jaime",77,Master Providencia,2,"1:05,00","1:04,19",64190,valid,"2 Guadalupe, Jaime 77 Master Providencia 1:05,00 1:04,19"
11,19,8,men 75-79 50 LC Meter breaststroke,"Huerta, Oscar",75,Penñalolen Master,,"2:00,00",DQ,,dsq,"--- Huerta, Oscar 75 Penñalolen Master 2:00,00 DQ"
11,21,8,men 80-84 50 LC Meter breaststroke,"Ferrando, Nestor",84,Nunoa Master,1,"1:27,30","1:21,88",81880,valid,"1 Ferrando, Nestor 84 Nunoa Master 1:27,30 1:21,88"
11,23,9,women 19 & Under 100 LC Meter freestyle,"Chertcoff, Victoria",18,Agua Plena San Rafael,1,"1:15,00","1:16,21",76210,valid,"1 Chertcoff, Victoria 18 Agua Plena San Rafael 1:15,00 1:16,21"
11,25,9,women 20-24 100 LC Meter freestyle,"Avila, Sofia",21,Orinoco Swim,1,"1:18,23","1:24,41",84410,valid,"1 Avila, Sofia 21 Orinoco Swim 1:18,23 1:24,41"
11,26,9,women 20-24 100 LC Meter freestyle,"Guinñazu, Selene",21,Aquaclub Maipu,2,"1:32,46","1:28,01",88010,valid,"2 Guinñazu, Selene 21 Aquaclub Maipu 1:32,46 1:28,01"
11,27,9,women 20-24 100 LC Meter freestyle,"Rivas, Alondra",21,Pedro Aguirre Cerda,3,"2:25,00","1:43,19",103190,valid,"3 Rivas, Alondra 21 Pedro Aguirre Cerda 2:25,00 1:43,19"
11,29,9,women 25-29 100 LC Meter freestyle,"Mellado, Ana Laura",25,Aquaclub Maipu,1,"1:12,63","1:13,25",73250,valid,"1 Mellado, Ana Laura 25 Aquaclub Maipu 1:12,63 1:13,25"
